ID;Activity;StartTime;EndTime
114;B1;2017-01-12 07:12:00;2017-01-12 12:01:00
114;C;2017-01-12 14:50:00;2017-01-12 13:45:00
114;D1;2017-01-12 11:48:00;2017-01-12 15:16:00
115;A;2017-02-19 21:10:00;2017-02-19 22:46:00
115;B1;2017-02-20 00:32:00;2017-02-20 00:24:00
115;C;2017-02-19 08:52:00;2017-02-19 06:32:00
115;D1;2017-02-19 18:41:00;2017-02-19 17:57:00
116;A;2017-09-22 17:32:00;2017-09-23 07:39:00
116;B1;2017-09-23 10:34:00;2017-09-23 18:39:00
116;C;2017-09-20 18:15:00;2017-09-20 15:26:00
116;D1;2017-09-25 05:59:00;2017-09-25 04:55:00
117;A;2017-12-02 16:36:00;2017-12-02 09:18:00
117;B1;2017-12-02 13:43:00;2017-12-02 16:41:00
117;C;2017-12-04 20:24:00;2017-12-05 13:19:00
117;D1;2017-12-05 01:01:00;2017-12-05 02:54:00
118;A;2017-07-13 21:21:00;2017-07-14 02:19:00
118;B1;2017-07-14 02:20:00;2017-07-14 02:00:00
118;C;2017-07-15 12:32:00;2017-07-16 05:51:00
118;D1;2017-07-18 20:18:00;2017-07-19 10:01:00
119;A;2017-04-09 22:08:00;2017-04-09 22:47:00
119;B1;2017-04-09 23:28:00;2017-04-10 02:47:00
119;C;2017-04-11 15:22:00;2017-04-11 12:40:00
119;D1;2017-04-08 07:14:00;2017-04-07 16:01:00
120;A;2017-03-31 19:47:00;2017-03-31 12:25:00
120;B1;2017-03-31 10:57:00;2017-03-31 21:57:00
120;C;2017-04-01 10:13:00;2017-04-01 11:25:00
120;D1;2017-03-30 14:14:00;2017-03-30 09:50:00
121;A;2017-05-26 13:46:00;2017-05-26 12:59:00
121;B1;2017-05-26 13:20:00;2017-05-26 11:06:00
121;C;2017-05-26 08:13:00;2017-05-26 04:52:00
121;D1;2017-05-23 12:13:00;2017-05-23 05:53:00
122;A;2017-03-21 04:47:00;2017-03-21 14:33:00
122;B1;2017-03-21 15:36:00;2017-03-21 14:26:00
122;C;2017-03-21 12:00:00;2017-03-20 17:26:00
122;D1;2017-03-20 17:39:00;2017-03-20 08:58:00
123;A;2017-05-25 02:57:00;2017-05-25 10:36:00
123;B1;2017-05-25 20:10:00;2017-05-25 19:51:00
123;C;2017-05-27 08:12:00;2017-05-26 16:02:00
123;D1;2017-05-25 00:45:00;2017-05-25 02:44:00
124;A;2017-01-19 05:43:00;2017-01-18 15:44:00
124;B1;2017-01-18 15:44:00;2017-01-18 17:13:00
124;C;2017-01-18 10:57:00;2017-01-17 13:33:00
124;D1;2017-01-18 16:51:00;2017-01-18 15:59:00
125;A;2017-01-06 23:07:00;2017-01-07 03:14:00
125;B1;2017-01-07 04:00:00;2017-01-07 06:16:00
125;C;2017-01-07 17:25:00;2017-01-08 07:03:00
125;D1;2017-01-08 18:11:00;2017-01-09 03:12:00
126;A;2018-01-10 22:45:00;2018-01-10 17:42:00
126;B1;2018-01-10 21:46:00;2018-01-10 21:48:00
126;C;2018-01-11 19:37:00;2018-01-14 09:28:00
126;D1;2018-01-12 09:39:00;2018-01-12 19:40:00
127;A;2017-01-07 07:56:00;2017-01-07 14:34:00
127;B1;2017-01-07 15:40:00;2017-01-07 10:52:00
127;C;2017-01-07 08:50:00;2017-01-08 06:49:00
127;D1;2017-01-09 17:23:00;2017-01-09 19:28:00
128;A;2017-01-24 08:27:00;2017-01-24 12:27:00
128;B1;2017-01-24 12:57:00;2017-01-24 11:57:00
128;C;2017-01-25 08:35:00;2017-01-25 05:45:00
128;D1;2017-01-27 00:28:00;2017-01-26 21:07:00
129;A;2018-03-15 12:47:00;2018-03-15 16:54:00
129;B1;2018-03-15 16:14:00;2018-03-15 20:32:00
129;C;2018-03-15 18:30:00;2018-03-16 22:12:00
129;D1;2018-03-18 01:15:00;2018-03-18 01:47:00
130;A;2017-07-12 15:31:00;2017-07-12 02:29:00
130;B1;2017-07-12 02:05:00;2017-07-11 16:56:00
130;C;2017-07-12 01:25:00;2017-07-12 11:17:00
130;D1;2017-07-10 02:35:00;2017-07-10 00:42:00
131;A;2017-03-27 09:09:00;2017-03-27 11:33:00
131;B1;2017-03-27 14:26:00;2017-03-27 12:16:00
131;C;2017-03-28 00:56:00;2017-03-28 00:30:00
131;D1;2017-03-28 15:28:00;2017-03-28 17:46:00
132;A;2017-08-01 04:37:00;2017-08-01 12:40:00
132;B1;2017-08-01 12:02:00;2017-08-01 17:13:00
132;C;2017-08-01 14:59:00;2017-08-01 19:19:00
132;D1;2017-08-04 04:25:00;2017-08-04 02:37:00
133;A;2017-08-08 21:43:00;2017-08-09 11:48:00
133;B1;2017-08-09 10:40:00;2017-08-09 11:59:00
133;C;2017-08-09 23:47:00;2017-08-09 13:20:00
133;D1;2017-08-11 08:34:00;2017-08-11 10:37:00
134;A;2017-01-01 02:20:00;2016-12-31 17:28:00
134;B1;2016-12-31 16:03:00;2016-12-31 18:24:00
134;C;2016-12-31 16:40:00;2017-01-01 06:18:00
134;D1;2017-01-01 13:56:00;2017-01-01 15:07:00
135;A;2017-06-19 13:29:00;2017-06-18 21:05:00
135;B1;2017-06-18 21:21:00;2017-06-18 22:07:00
135;C;2017-06-18 10:08:00;2017-06-18 05:06:00
135;D1;2017-06-18 21:08:00;2017-06-19 02:19:00
136;A;2018-04-12 17:27:00;2018-04-11 20:26:00
136;B1;2018-04-11 21:19:00;2018-04-12 04:50:00
136;C;2018-04-12 09:33:00;2018-04-12 08:44:00
136;D1;2018-04-10 05:02:00;2018-04-10 06:49:00
137;A;2017-01-28 21:22:00;2017-01-29 02:17:00
137;B1;2017-01-29 04:02:00;2017-01-29 07:01:00
137;C;2017-01-28 23:27:00;2017-02-01 07:25:00
137;D1;2017-01-30 13:53:00;2017-01-30 15:13:00
138;A;2017-01-11 20:24:00;2017-01-11 20:25:00
138;B1;2017-01-11 20:56:00;2017-01-11 16:55:00
138;C;2017-01-09 04:21:00;2017-01-08 21:29:00
138;D1;2017-01-08 10:40:00;2017-01-08 06:24:00
139;A;2017-05-06 07:54:00;2017-05-06 05:50:00
139;B1;2017-05-06 03:54:00;2017-05-06 00:14:00
139;C;2017-05-04 08:25:00;2017-05-03 07:58:00
139;D1;2017-05-03 06:25:00;2017-05-03 03:03:00
140;A;2017-04-23 23:33:00;2017-04-23 21:59:00
140;B1;2017-04-23 23:28:00;2017-04-23 03:13:00
140;C;2017-04-23 14:58:00;2017-04-22 21:28:00
140;D1;2017-04-22 05:36:00;2017-04-22 04:44:00
141;A;2017-05-22 14:36:00;2017-05-22 20:17:00
141;B1;2017-05-22 21:41:00;2017-05-22 20:56:00
141;C;2017-05-23 01:19:00;2017-05-22 15:59:00
141;D1;2017-05-26 03:36:00;2017-05-26 07:30:00
142;A;2018-02-25 03:59:00;2018-02-25 02:38:00
142;B1;2018-02-25 03:18:00;2018-02-25 04:42:00
142;C;2018-02-26 07:42:00;2018-02-27 14:38:00
142;D1;2018-02-27 18:18:00;2018-02-27 17:28:00
143;A;2017-02-17 00:40:00;2017-02-16 18:59:00
143;B1;2017-02-16 20:50:00;2017-02-17 02:37:00
143;C;2017-02-16 11:49:00;2017-02-17 00:29:00
143;D1;2017-02-15 10:51:00;2017-02-15 06:48:00
144;A;2017-12-01 07:06:00;2017-12-01 17:33:00
144;B1;2017-12-01 19:01:00;2017-12-01 20:08:00
144;C;2017-12-02 05:23:00;2017-12-01 13:12:00
144;D1;2017-11-30 10:56:00;2017-11-30 16:21:00
145;A;2017-03-08 01:05:00;2017-03-07 23:14:00
145;B1;2017-03-07 22:18:00;2017-03-07 22:58:00
145;C;2017-03-06 21:00:00;2017-03-06 17:03:00
145;D1;2017-03-06 08:40:00;2017-03-06 08:51:00
146;A;2017-05-18 23:14:00;2017-05-18 21:57:00
146;B1;2017-05-18 22:46:00;2017-05-18 17:36:00
146;C;2017-05-19 22:31:00;2017-05-19 19:13:00
146;D1;2017-05-19 05:27:00;2017-05-19 04:25:00
147;A;2017-01-24 19:52:00;2017-01-25 04:11:00
147;B1;2017-01-25 03:52:00;2017-01-25 04:40:00
147;C;2017-01-24 10:50:00;2017-01-25 04:48:00
147;D1;2017-01-28 00:38:00;2017-01-27 21:06:00
148;A;2019-03-01 02:02:00;2019-03-01 09:30:00
148;B1;2019-03-01 01:34:00;2019-03-01 00:43:00
148;C;2019-03-01 03:22:00;2019-03-01 15:59:00
148;D1;2019-02-27 02:41:00;2019-02-26 16:40:00
149;A;2017-11-14 09:51:00;2017-11-14 05:44:00
149;B1;2017-11-14 02:18:00;2017-11-14 01:50:00
149;C;2017-11-14 20:39:00;2017-11-15 09:58:00
149;D1;2017-11-16 04:38:00;2017-11-16 04:21:00
150;A;2017-07-22 04:05:00;2017-07-21 11:17:00
150;B1;2017-07-21 11:11:00;2017-07-21 02:11:00
150;C;2017-07-22 10:21:00;2017-07-21 07:06:00
150;D1;2017-07-21 15:02:00;2017-07-21 18:16:00
151;A;2017-01-15 04:06:00;2017-01-15 03:13:00
151;B1;2017-01-15 06:02:00;2017-01-15 07:27:00
151;C;2017-01-13 16:59:00;2017-01-13 12:23:00
151;D1;2017-01-12 09:13:00;2017-01-12 11:22:00
152;A;2017-02-22 20:10:00;2017-02-22 11:22:00
152;B1;2017-02-22 12:00:00;2017-02-22 09:28:00
152;C;2017-02-23 20:47:00;2017-02-24 08:41:00
152;D1;2017-02-20 06:05:00;2017-02-20 08:53:00
153;A;2017-06-13 23:38:00;2017-06-13 11:44:00
153;B1;2017-06-13 10:48:00;2017-06-13 13:06:00
153;C;2017-06-13 09:08:00;2017-06-13 17:41:00
153;D1;2017-06-11 02:06:00;2017-06-10 23:20:00
154;A;2017-03-09 18:33:00;2017-03-09 15:48:00
154;B1;2017-03-09 15:26:00;2017-03-09 16:17:00
154;C;2017-03-09 02:15:00;2017-03-08 14:37:00
154;D1;2017-03-10 04:48:00;2017-03-10 02:27:00
155;A;2017-02-09 11:48:00;2017-02-09 02:54:00
155;B1;2017-02-09 03:36:00;2017-02-09 10:20:00
155;C;2017-02-09 11:30:00;2017-02-09 03:01:00
155;D1;2017-02-08 13:57:00;2017-02-08 15:08:00
156;A;2017-08-04 08:01:00;2017-08-04 12:25:00
156;B1;2017-08-04 11:03:00;2017-08-04 20:31:00
156;C;2017-08-05 00:57:00;2017-08-06 01:45:00
156;D1;2017-08-05 04:04:00;2017-08-04 17:34:00
157;A;2017-03-10 00:45:00;2017-03-10 02:51:00
157;B1;2017-03-09 23:42:00;2017-03-09 22:10:00
157;C;2017-03-10 06:26:00;2017-03-10 20:25:00
157;D1;2017-03-10 22:11:00;2017-03-10 22:58:00
158;A;2017-07-17 21:27:00;2017-07-17 12:33:00
158;B1;2017-07-17 15:43:00;2017-07-17 00:01:00
158;C;2017-07-17 06:32:00;2017-07-17 20:35:00
158;D1;2017-07-17 10:28:00;2017-07-17 09:43:00
159;A;2017-03-06 02:41:00;2017-03-06 05:24:00
159;B1;2017-03-06 06:22:00;2017-03-06 10:17:00
159;C;2017-03-07 01:49:00;2017-03-06 02:12:00
159;D1;2017-03-06 20:03:00;2017-03-06 16:03:00
160;A;2018-08-27 14:49:00;2018-08-27 16:51:00
160;B1;2018-08-27 19:47:00;2018-08-27 21:13:00
160;C;2018-08-26 14:13:00;2018-08-26 15:57:00
160;D1;2018-08-28 20:07:00;2018-08-29 00:22:00
161;A;2020-03-24 05:16:00;2020-03-24 04:13:00
161;B1;2020-03-24 04:17:00;2020-03-24 01:16:00
161;C;2020-03-24 00:17:00;2020-03-24 00:07:00
161;D1;2020-03-17 07:25:00;2020-03-17 06:48:00
162;A;2017-01-19 11:09:00;2017-01-19 14:38:00
162;B1;2017-01-19 16:38:00;2017-01-19 21:03:00
162;C;2017-01-20 13:56:00;2017-01-21 04:08:00
162;D1;2017-01-21 21:42:00;2017-01-21 23:28:00
163;A;2017-06-05 22:38:00;2017-06-05 09:33:00
163;B1;2017-06-05 12:31:00;2017-06-05 13:33:00
163;C;2017-06-05 03:30:00;2017-06-05 15:40:00
163;D1;2017-06-03 04:21:00;2017-06-03 05:13:00
164;A;2018-08-15 05:38:00;2018-08-15 07:01:00
164;B1;2018-08-15 06:27:00;2018-08-15 20:32:00
164;C;2018-08-17 00:42:00;2018-08-17 02:40:00
164;D1;2018-08-17 13:03:00;2018-08-17 12:02:00
165;A;2017-05-19 06:48:00;2017-05-18 08:08:00
165;B1;2017-05-18 07:28:00;2017-05-18 06:00:00
165;C;2017-05-17 20:33:00;2017-05-17 11:45:00
165;D1;2017-05-16 12:53:00;2017-05-16 12:16:00
166;A;2017-06-29 04:24:00;2017-06-29 01:11:00
166;B1;2017-06-29 01:37:00;2017-06-29 02:44:00
166;C;2017-06-28 09:28:00;2017-06-28 16:08:00
166;D1;2017-06-30 12:17:00;2017-06-30 12:04:00
167;A;2017-01-22 13:48:00;2017-01-22 04:43:00
167;B1;2017-01-22 05:01:00;2017-01-22 04:29:00
167;C;2017-01-21 21:28:00;2017-01-24 04:28:00
167;D1;2017-01-21 20:28:00;2017-01-22 02:41:00
168;A;2017-03-16 07:30:00;2017-03-16 05:32:00
168;B1;2017-03-16 09:17:00;2017-03-16 14:50:00
168;C;2017-03-16 00:10:00;2017-03-15 05:29:00
168;D1;2017-03-13 11:43:00;2017-03-13 08:06:00
169;A;2017-02-28 19:24:00;2017-03-01 02:13:00
169;B1;2017-02-28 23:26:00;2017-03-01 03:48:00
169;C;2017-02-28 20:47:00;2017-03-01 10:13:00
169;D1;2017-03-01 09:36:00;2017-03-01 04:07:00
170;A;2017-09-12 10:18:00;2017-09-12 14:48:00
170;B1;2017-09-12 14:53:00;2017-09-12 18:16:00
170;C;2017-09-11 19:52:00;2017-09-12 14:32:00
170;D1;2017-09-10 03:01:00;2017-09-10 03:41:00
171;A;2018-05-26 04:48:00;2018-05-26 05:37:00
171;B1;2018-05-26 06:23:00;2018-05-26 05:56:00
171;C;2018-05-26 20:26:00;2018-05-27 10:23:00
171;D1;2018-05-30 00:38:00;2018-05-30 01:41:00
172;A;2017-04-01 02:32:00;2017-04-01 04:21:00
172;B1;2017-04-01 04:01:00;2017-04-01 04:52:00
172;C;2017-04-01 03:36:00;2017-04-03 14:32:00
172;D1;2017-04-04 20:15:00;2017-04-04 23:49:00
173;A;2017-04-04 14:38:00;2017-04-04 14:01:00
173;B1;2017-04-04 16:27:00;2017-04-05 00:38:00
173;C;2017-04-05 07:16:00;2017-04-04 07:27:00
173;D1;2017-04-05 02:59:00;2017-04-05 04:03:00
174;A;2017-05-08 11:04:00;2017-05-09 05:40:00
174;B1;2017-05-09 08:32:00;2017-05-09 07:46:00
174;C;2017-05-08 09:17:00;2017-05-07 20:18:00
174;D1;2017-05-08 20:21:00;2017-05-08 18:45:00
175;A;2017-03-09 21:48:00;2017-03-10 02:09:00
175;B1;2017-03-10 02:50:00;2017-03-10 05:46:00
175;C;2017-03-09 00:48:00;2017-03-09 11:26:00
175;D1;2017-03-11 10:11:00;2017-03-11 11:25:00
176;A;2017-07-02 23:39:00;2017-07-02 20:07:00
176;B1;2017-07-02 22:13:00;2017-07-02 19:33:00
176;C;2017-07-01 02:16:00;2017-06-30 20:54:00
176;D1;2017-06-25 21:52:00;2017-06-26 01:23:00
177;A;2017-01-11 03:04:00;2017-01-11 02:08:00
177;B1;2017-01-11 00:34:00;2017-01-11 08:03:00
177;C;2017-01-11 04:53:00;2017-01-10 13:25:00
177;D1;2017-01-11 17:18:00;2017-01-11 19:32:00
178;A;2017-09-10 06:03:00;2017-09-10 10:20:00
178;B1;2017-09-10 08:32:00;2017-09-10 07:15:00
178;C;2017-09-10 20:30:00;2017-09-10 22:01:00
178;D1;2017-09-09 16:48:00;2017-09-09 16:03:00
179;A;2018-02-07 19:37:00;2018-02-07 23:03:00
179;B1;2018-02-07 22:06:00;2018-02-07 22:32:00
179;C;2018-02-06 23:29:00;2018-02-08 03:45:00
179;D1;2018-02-07 21:36:00;2018-02-07 18:14:00
180;A;2017-05-12 15:14:00;2017-05-11 12:33:00
180;B1;2017-05-11 13:07:00;2017-05-11 16:41:00
180;C;2017-05-12 04:30:00;2017-05-11 21:11:00
180;D1;2017-05-11 22:47:00;2017-05-12 01:15:00
181;A;2017-04-04 11:17:00;2017-04-04 10:15:00
181;B1;2017-04-04 10:17:00;2017-04-04 09:34:00
181;C;2017-04-06 23:05:00;2017-04-07 00:26:00
181;D1;2017-04-05 23:20:00;2017-04-06 00:06:00
182;A;2017-02-01 13:33:00;2017-02-01 05:04:00
182;B1;2017-02-01 07:17:00;2017-02-01 03:44:00
182;C;2017-01-30 06:14:00;2017-01-30 04:39:00
182;D1;2017-01-27 05:23:00;2017-01-27 11:48:00
183;A;2017-07-15 08:00:00;2017-07-15 01:41:00
183;B1;2017-07-15 02:20:00;2017-07-15 13:44:00
183;C;2017-07-15 10:00:00;2017-07-14 14:37:00
183;D1;2017-07-14 14:35:00;2017-07-14 14:21:00
184;A;2018-07-29 02:19:00;2018-07-26 18:56:00
184;B1;2018-07-26 19:14:00;2018-07-26 18:20:00
184;C;2018-07-26 06:35:00;2018-07-26 08:10:00
184;D1;2018-07-26 21:27:00;2018-07-27 02:35:00
185;A;2017-01-25 04:18:00;2017-01-25 08:59:00
185;B1;2017-01-25 08:43:00;2017-01-25 10:43:00
185;C;2017-01-27 06:41:00;2017-01-29 11:17:00
185;D1;2017-01-27 00:48:00;2017-01-26 19:28:00
186;A;2017-05-21 01:44:00;2017-05-21 04:34:00
186;B1;2017-05-21 02:41:00;2017-05-21 05:28:00
186;C;2017-05-20 12:32:00;2017-05-19 16:49:00
186;D1;2017-05-21 04:25:00;2017-05-20 17:57:00
187;A;2017-12-20 23:38:00;2017-12-21 02:09:00
187;B1;2017-12-21 01:31:00;2017-12-20 21:31:00
187;C;2017-12-19 22:17:00;2017-12-21 16:05:00
187;D1;2017-12-21 16:44:00;2017-12-21 15:35:00
188;A;2017-04-26 05:33:00;2017-04-25 14:33:00
188;B1;2017-04-25 15:22:00;2017-04-25 20:37:00
188;C;2017-04-25 07:20:00;2017-04-24 21:05:00
188;D1;2017-04-25 06:58:00;2017-04-25 06:31:00
189;A;2017-02-04 12:34:00;2017-02-04 14:09:00
189;B1;2017-02-04 15:20:00;2017-02-04 15:26:00
189;C;2017-02-04 13:15:00;2017-02-04 15:09:00
189;D1;2017-02-05 01:19:00;2017-02-04 20:00:00
190;A;2018-11-11 18:17:00;2018-11-12 08:44:00
190;B1;2018-11-12 00:40:00;2018-11-11 21:30:00
190;C;2018-11-11 22:40:00;2018-11-14 05:24:00
190;D1;2018-11-14 19:02:00;2018-11-14 15:34:00
191;A;2017-06-29 12:25:00;2017-06-29 18:53:00
191;B1;2017-06-29 21:05:00;2017-06-29 17:59:00
191;C;2017-06-29 02:26:00;2017-06-27 01:00:00
191;D1;2017-06-23 13:52:00;2017-06-23 15:44:00
192;A;2017-05-15 13:28:00;2017-05-16 03:28:00
192;B1;2017-05-16 04:27:00;2017-05-16 06:02:00
192;C;2017-05-16 19:46:00;2017-05-16 04:48:00
192;D1;2017-05-16 13:46:00;2017-05-16 11:48:00
193;A;2017-03-25 23:09:00;2017-03-25 19:37:00
193;B2;2017-03-25 20:35:00;2017-03-26 02:45:00
193;C;2017-03-25 12:14:00;2017-03-25 15:33:00
193;D1;2017-03-28 17:43:00;2017-03-28 22:45:00
194;A;2017-06-09 19:49:00;2017-06-10 03:47:00
194;B1;2017-06-10 03:10:00;2017-06-10 01:36:00
194;C;2017-06-09 07:20:00;2017-06-08 06:41:00
194;D1;2017-06-10 23:36:00;2017-06-10 22:31:00
195;A;2017-08-06 19:05:00;2017-08-07 04:48:00
195;B1;2017-08-07 05:24:00;2017-08-07 02:12:00
195;C;2017-08-05 16:42:00;2017-08-05 11:25:00
195;D1;2017-08-05 19:05:00;2017-08-05 20:54:00
196;A;2017-01-18 08:05:00;2017-01-18 02:12:00
196;B1;2017-01-18 01:57:00;2017-01-18 02:58:00
196;C;2017-01-18 02:23:00;2017-01-20 02:48:00
196;D1;2017-01-21 06:34:00;2017-01-21 07:41:00
197;A;2017-02-03 06:22:00;2017-02-03 15:36:00
197;B1;2017-02-03 16:15:00;2017-02-03 18:03:00
197;C;2017-02-04 03:32:00;2017-02-03 12:57:00
197;D1;2017-02-03 18:49:00;2017-02-03 17:44:00
198;A;2017-01-11 03:36:00;2017-01-11 03:56:00
198;B1;2017-01-11 02:27:00;2017-01-11 03:10:00
198;C;2017-01-11 12:13:00;2017-01-11 12:36:00
198;D1;2017-01-10 06:22:00;2017-01-10 10:40:00
199;A;2017-03-25 11:09:00;2017-03-25 17:09:00
199;B1;2017-03-25 17:26:00;2017-03-25 19:50:00
199;C;2017-03-24 09:51:00;2017-03-24 21:58:00
199;D1;2017-03-24 06:04:00;2017-03-23 23:17:00
200;A;2017-12-24 13:50:00;2017-12-23 14:16:00
200;B1;2017-12-23 14:18:00;2017-12-23 21:21:00
200;C;2017-12-23 01:37:00;2017-12-22 12:16:00
200;D1;2017-12-22 00:47:00;2017-12-21 18:37:00
201;A;2018-04-25 09:43:00;2018-04-25 14:22:00
201;B1;2018-04-25 04:05:00;2018-04-25 07:19:00
201;C;2018-04-24 16:34:00;2018-04-25 10:41:00
201;D1;2018-04-27 07:39:00;2018-04-27 06:51:00
202;A;2018-07-31 17:42:00;2018-08-02 01:57:00
202;B1;2018-08-02 00:07:00;2018-08-02 09:24:00
202;C;2018-08-02 18:02:00;2018-08-04 12:47:00
202;D1;2018-08-05 03:28:00;2018-08-04 21:15:00
203;A;2017-07-19 03:15:00;2017-07-19 16:01:00
203;B1;2017-07-19 20:36:00;2017-07-20 00:54:00
203;C;2017-07-19 06:55:00;2017-07-19 13:10:00
203;D1;2017-07-20 02:34:00;2017-07-20 04:12:00
204;A;2017-07-23 02:08:00;2017-07-23 04:14:00
204;B1;2017-07-23 05:56:00;2017-07-23 08:20:00
204;C;2017-07-24 09:51:00;2017-07-24 17:57:00
204;D1;2017-07-24 22:33:00;2017-07-24 15:16:00
205;A;2017-02-22 20:09:00;2017-02-22 21:26:00
205;B1;2017-02-22 21:30:00;2017-02-23 07:31:00
205;C;2017-02-21 22:30:00;2017-02-22 15:14:00
205;D1;2017-02-22 02:43:00;2017-02-21 23:12:00
206;A;2018-05-03 13:49:00;2018-05-03 09:11:00
206;B1;2018-05-03 09:07:00;2018-05-03 07:44:00
206;C;2018-05-02 12:54:00;2018-05-02 16:24:00
206;D1;2018-05-05 06:27:00;2018-05-05 02:32:00
207;A;2017-01-08 19:58:00;2017-01-09 06:29:00
207;B1;2017-01-09 06:15:00;2017-01-09 05:24:00
207;C;2017-01-11 01:03:00;2017-01-11 23:04:00
207;D1;2017-01-11 09:02:00;2017-01-11 07:46:00
208;A;2017-07-12 04:05:00;2017-07-12 18:23:00
208;B1;2017-07-12 18:54:00;2017-07-12 12:39:00
208;C;2017-07-13 02:38:00;2017-07-12 01:41:00
208;D1;2017-07-13 03:55:00;2017-07-13 01:32:00
209;A;2017-03-20 12:06:00;2017-03-20 18:56:00
209;B2;2017-03-20 14:54:00;2017-03-20 12:14:00
209;C;2017-03-21 03:04:00;2017-03-21 12:10:00
209;D1;2017-03-17 13:18:00;2017-03-17 15:44:00
210;A;2017-10-19 23:00:00;2017-10-20 00:49:00
210;B1;2017-10-20 05:52:00;2017-10-20 00:21:00
210;C;2017-10-19 09:59:00;2017-10-19 04:35:00
210;D1;2017-10-20 00:49:00;2017-10-20 01:47:00
211;A;2017-04-15 04:17:00;2017-04-14 01:52:00
211;B1;2017-04-13 22:02:00;2017-04-13 23:33:00
211;C;2017-04-14 21:01:00;2017-04-16 01:55:00
211;D1;2017-04-17 14:11:00;2017-04-17 13:27:00
212;A;2017-03-05 13:18:00;2017-03-05 13:17:00
212;B1;2017-03-05 14:31:00;2017-03-05 16:08:00
212;C;2017-03-06 01:01:00;2017-03-06 12:39:00
212;D1;2017-03-06 13:36:00;2017-03-06 18:40:00
213;A;2017-04-07 14:41:00;2017-04-07 16:15:00
213;B1;2017-04-07 19:12:00;2017-04-07 21:39:00
213;C;2017-04-07 11:57:00;2017-04-07 05:04:00
213;D1;2017-04-07 11:10:00;2017-04-07 06:59:00
214;A;2018-04-01 09:48:00;2018-04-01 17:39:00
214;B1;2018-04-01 19:25:00;2018-04-01 19:58:00
214;C;2018-04-03 22:53:00;2018-04-04 02:54:00
214;D1;2018-04-03 17:05:00;2018-04-03 11:38:00
215;A;2017-01-30 16:31:00;2017-01-31 04:48:00
215;B1;2017-01-31 02:07:00;2017-01-31 11:41:00
215;C;2017-01-31 11:22:00;2017-02-01 08:44:00
215;D1;2017-02-01 05:05:00;2017-02-01 03:20:00
216;A;2017-05-13 17:36:00;2017-05-13 05:08:00
216;B1;2017-05-13 05:28:00;2017-05-13 04:13:00
216;C;2017-05-12 11:11:00;2017-05-11 23:45:00
216;D1;2017-05-12 11:23:00;2017-05-12 13:14:00
217;A;2017-02-10 05:40:00;2017-02-09 23:35:00
217;B2;2017-02-09 22:32:00;2017-02-10 02:56:00
217;C;2017-02-10 20:09:00;2017-02-11 12:33:00
217;D1;2017-02-12 01:22:00;2017-02-12 01:45:00
218;A;2018-01-28 04:37:00;2018-01-28 04:20:00
218;B1;2018-01-28 05:08:00;2018-01-28 08:52:00
218;C;2018-01-27 05:59:00;2018-01-26 23:40:00
218;D1;2018-01-27 21:10:00;2018-01-27 22:38:00
219;A;2017-03-30 13:42:00;2017-03-30 23:50:00
219;B1;2017-03-31 00:08:00;2017-03-31 03:09:00
219;C;2017-03-31 02:10:00;2017-03-30 07:07:00
219;D1;2017-04-02 12:44:00;2017-04-02 17:29:00
220;A;2018-07-09 23:17:00;2018-07-10 22:43:00
220;B1;2018-07-10 22:37:00;2018-07-10 21:29:00
220;C;2018-07-11 21:18:00;2018-07-11 02:47:00
220;D1;2018-07-10 05:27:00;2018-07-10 01:10:00
221;A;2017-08-14 06:07:00;2017-08-14 14:19:00
221;B1;2017-08-14 13:50:00;2017-08-14 16:05:00
221;C;2017-08-14 20:16:00;2017-08-14 12:52:00
221;D1;2017-08-15 11:06:00;2017-08-15 13:59:00
222;A;2017-07-13 13:50:00;2017-07-13 10:55:00
222;B1;2017-07-13 10:48:00;2017-07-13 21:48:00
222;C;2017-07-13 16:48:00;2017-07-12 20:49:00
222;D1;2017-07-11 14:56:00;2017-07-11 12:39:00
223;A;2017-08-15 04:56:00;2017-08-15 03:23:00
223;B1;2017-08-15 03:51:00;2017-08-14 20:57:00
223;C;2017-08-15 17:15:00;2017-08-16 04:58:00
223;D1;2017-08-15 19:11:00;2017-08-15 19:41:00
224;A;2017-04-18 21:09:00;2017-04-19 00:54:00
224;B1;2017-04-19 00:19:00;2017-04-18 22:00:00
224;C;2017-04-17 05:01:00;2017-04-18 03:54:00
224;D1;2017-04-21 04:14:00;2017-04-21 05:18:00
225;A;2017-01-15 00:00:00;2017-01-15 08:57:00
225;B1;2017-01-15 07:58:00;2017-01-15 10:32:00
225;C;2017-01-15 01:31:00;2017-01-14 07:29:00
225;D1;2017-01-15 20:26:00;2017-01-15 20:09:00
226;A;2017-08-07 20:25:00;2017-08-06 08:45:00
226;B1;2017-08-06 08:24:00;2017-08-06 13:03:00
226;C;2017-08-07 08:28:00;2017-08-07 11:28:00
226;D1;2017-08-08 20:24:00;2017-08-08 05:40:00
227;A;2017-01-11 03:40:00;2017-01-11 02:48:00
227;B1;2017-01-11 03:10:00;2017-01-11 03:32:00
227;C;2017-01-11 21:15:00;2017-01-11 10:10:00
227;D1;2017-01-12 10:33:00;2017-01-12 08:44:00
228;A;2017-02-25 23:47:00;2017-02-26 10:23:00
228;B1;2017-02-26 09:35:00;2017-02-26 10:19:00
228;C;2017-02-25 19:42:00;2017-02-25 18:30:00
